# Summary generated on 2021-08-22 14:19:11.809884 UTC
#    Beginning      ;        Beginning          ;   IAU;  IAU;   Sol lon ;   App LST ;   RAgeo  ;   +/-  ;   DECgeo ;   +/-  ;  LAMgeo  ;   +/-  ;   BETgeo ;   +/-  ;    Vgeo  ;    +/- ;  LAMhel  ;   +/-  ;   BEThel ;   +/-  ;    Vhel  ;    +/- ;       a    ;   +/-  ;      e    ;   +/-  ;      i    ;   +/-  ;    peri   ;    +/-  ;    node   ;    +/-  ;     Pi    ;   +/-  ;      q    ;   +/-  ;      f    ;   +/-  ;      M    ;   +/-  ;       Q    ;   +/-  ;      n    ;   +/-  ;      T    ;   +/-  ; TisserandJ;   +/-  ;   RAapp  ;   +/-  ;   DECapp ;   +/-  ;  Azim +E ;   +/-  ;    Elev  ;   +/-  ;   Vinit  ;    +/- ;    Vavg  ;    +/- ;    LatBeg   ;   +/-  ;    LonBeg   ;   +/-  ;   HtBeg ;   +/-  ;    LatEnd   ;   +/-  ;    LonEnd   ;   +/-  ;   HtEnd ;   +/-  ; Duration;  Peak ;  Peak Ht;   F  ;  Mass kg;   Qc ; MedianFitErr; Beg in; End in;  Num;      Participating    
#   Julian date     ;         UTC Time          ;    No; code;     deg   ;     deg   ;    deg   ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;      AU    ;  sigma ;           ;  sigma ;    deg    ;  sigma ;     deg   ;   sigma ;     deg   ;   sigma ;    deg    ;  sigma ;     AU    ;  sigma ;    deg    ;  sigma ;     deg   ;  sigma ;      AU    ;  sigma ;   deg/day ;  sigma ;    years  ;  sigma ;           ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ; of N  deg;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    km/s  ;   sigma;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;   sec   ; AbsMag;     km  ; param; tau=0.7%;  deg ;    arcsec   ;   FOV ;   FOV ; stat;         stations      
# ------------------; --------------------------; -----; ----; ----------; ----------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; --------; ----------; --------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ------------; -------; ------------; -------; --------; -------; ------------; -------; ------------; -------; --------; -------; --------; ------; --------; -----; --------; -----; ------------; ------; ------; ----; ----------------------
2459439.315932256635; 2021-08-12 19:34:56.546973;     7;  PER; 140.011765; 269.626582;  47.07688;  0.2455; +57.57538;  0.1654;  62.31576;  0.0833; +38.19084;  0.2004;  58.90596;  0.3514;  81.12404;  0.3378; +63.07800;  0.0998;  40.84797;  0.3924;   10.755327; 2.4e+02;   0.911196;  0.0351; 113.497273;  0.0409; 151.594597;   0.8708; 140.009450;   0.0000; 291.604047;  0.8708;   0.955113;  0.0024;  28.401298;  0.8708;   0.565787;     nan;   20.555540; 4.8e+02;   0.027943;  0.0092;  35.272484;     nan;   0.011617;  0.1956;  46.39511;  0.2397; +58.08174;  0.1555;  22.66027;  0.0332;  19.95388;  0.1983;  60.06008;  0.3455;  57.35975;  0.2627;    45.886178;  0.0002;    14.422334;  0.0002; 110.9642;    0.04;    45.767647;  0.0001;    14.351612;  0.0001; 105.7120;    0.03;     0.26;  +1.39; 107.9944; 0.565; 5.33e-06; 51.10;        18.68;   True;  False;    3; HR0001,HR0004,HR000F
2459439.317476492375; 2021-08-12 19:37:09.968941;     7;  PER; 140.013249; 271.244425;  51.35278;  1.4021; +58.52856;  0.1767;  65.43633;  0.8157; +38.34171;  0.3967;  59.92879;  0.5503;  87.47190;  1.9893; +61.66771;  0.4940;  42.23687;  0.5660;  -26.952346;  5.8913;   1.034516;  0.0543; 113.169832;  0.1162; 147.024896;   2.5432; 140.010981;   0.0000; 287.035877;  2.5432;   0.930280;  0.0098;  32.971016;  2.5432;        nan;     nan;  -54.834973; 11.7733;   0.007044;  0.0321;        nan;     nan;  -0.667646;  0.2979;  50.69154;  1.3969; +59.02881;  0.1581;  20.81680;  0.5900;  19.70443;  0.4851;  61.05713;  0.5415;  57.33215;  0.7166;    45.461106;  0.0016;    15.473333;  0.0023; 110.7005;    0.19;    45.302342;  0.0015;    15.387737;  0.0024; 103.8657;    0.19;     0.40;  +0.16; 107.1901; 0.514; 1.70e-05; 18.66;        66.53;   True;   True;    4; HR000N,HR000V,HR001A,HR001Z
2459439.317842633929; 2021-08-12 19:37:41.603571;     7;  PER; 140.013601; 290.609316;  46.19016;  0.0537; +58.14615;  0.0917;  62.00546;  0.0300; +38.89040;  0.0931;  59.55407;  0.1004;  80.32856;  0.0723; +63.71411;  0.0601;  41.70271;  0.1327;   74.561928; 1.7e+02;   0.987093;  0.0120; 113.092354;  0.0605; 153.997441;   0.2091; 140.011622;   0.0000; 294.009062;  0.2091;   0.962336;  0.0005;  25.998828;  0.2091;   0.027999;     nan;  148.161520; 3.3e+02;   0.001531;  0.0012; 643.837596;     nan;  -0.405697;  0.0655;  45.16375;  0.0516; +58.38594;  0.0894;  29.59711;  0.0636;  15.12434;  0.0708;  60.76783;  0.0987;  60.48104;  0.0854;    31.579412;  0.0008;    34.691661;  0.0001; 117.9638;    0.09;    31.030321;  0.0003;    34.329826;  0.0002;  99.1997;    0.04;     1.30;  -1.17; 101.5448; 0.875; 1.95e-04; 20.67;        54.17;   True;   True;    2; IL0002,IL0004
2459439.317891526967; 2021-08-12 19:37:45.827930;     7;  PER; 140.013647; 269.748996;  47.07069;  0.1699; +58.67799;  0.1093;  62.80238;  0.0967; +39.22602;  0.1188;  57.89194;  0.0412;  83.87354;  0.2332; +64.75567;  0.1785;  40.47579;  0.0317;    7.868129;  0.1839;   0.878990;  0.0028; 111.381972;  0.1715; 150.572882;   0.2346; 140.011475;   0.0000; 290.584356;  0.2346;   0.952120;  0.0010;  29.423091;  0.2346;   0.942349;  0.0316;   14.784137;  0.3682;   0.044658;  0.0015;  22.070278;  0.7791;   0.233917;  0.0134;  46.31023;  0.1730; +59.19029;  0.1078;  22.02718;  0.0772;  20.11509;  0.1194;  59.06243;  0.0405;  57.43249;  0.0187;    44.963493;  0.0001;    13.832764;  0.0002; 110.1558;    0.05;    44.747237;  0.0001;    13.710047;  0.0002; 100.5716;    0.04;     0.51;  -0.09; 105.8526; 0.449; 3.21e-05; 84.19;        66.80;   True;   True;    3; HR000D,HR001A,IT0001
2459439.318096513394; 2021-08-12 19:38:03.538757;     7;  PER; 140.013843; 269.688737;  45.95859;  0.0216; +57.18510;  0.0679;  61.42489;  0.0219; +38.03464;  0.0667;  59.04789;  0.0834;  78.79193;  0.0321; +63.08340;  0.0344;  40.80238;  0.1064;   10.290859;  1.7987;   0.906454;  0.0095; 113.988041;  0.0364; 153.503132;   0.1508; 140.011496;   0.0000; 293.514628;  0.1508;   0.962668;  0.0003;  26.492740;  0.1508;   0.568248;  0.0784;   19.619049;  3.5972;   0.029856;  0.0040;  33.012473; 10.0715;   0.022868;  0.0518;  45.28982;  0.0209; +57.68137;  0.0655;  23.48700;  0.0293;  20.19003;  0.0606;  60.20208;  0.0820;  60.29219;  0.0664;    46.171533;  0.0001;    13.703261;  0.0000; 116.7701;    0.02;    45.883951;  0.0002;    13.524393;  0.0001; 103.8462;    0.03;     0.63;  +0.64; 109.3352; 0.575; 2.22e-05; 37.48;        11.32;   True;   True;    3; HR001M,HR001R,HR0021
2459439.320679917932; 2021-08-12 19:41:46.744909;    12;  KCG; 140.016324; 271.539702; 283.59362;  0.6827; +49.12852;  1.0973; 298.54035;  0.5692; +71.22197;  1.1748;  20.74856;  0.3677; 241.59525;  0.8173; +31.14603;  0.0645;  37.98114;  0.3311;    2.875889;  0.3583;   0.660770;  0.0292;  31.669484;  0.1262; 204.959588;   1.0431; 140.021702;   0.0000; 344.981290;  1.0430;   0.975587;  0.0045; 335.033294;  1.0430; 356.073415;  0.3910;    4.776190;  0.7210;   0.202091;  0.0229;   4.877067;  1.0182;   2.759381;  0.1453; 284.16888;  0.6446; +48.77997;  1.0300;  59.30822;  6.8636;  80.35507;  0.3073;  23.58065;  0.3264;  22.62723;  0.1490;    44.516652;  0.0011;    14.621350;  0.0012;  93.9921;    0.13;    44.507837;  0.0008;    14.600532;  0.0009;  82.5537;    0.08;     0.52;  +0.02;  88.2048; 0.506; 2.18e-04; 42.22;        73.62;   True;   True;    5; HR000D,HR000K,HR000N,HR0010,IT0001
2459439.320755344350; 2021-08-12 19:41:53.261752;   584;  GCE; 140.016397; 270.078052;  33.75566;  3.5544; +77.51426;  0.6692;  70.17403;  1.7527; +57.99613;  0.1942;  42.41391;  1.2136; 188.14861;  3.1840; +72.78712;  0.2832;  37.65447;  1.2279;    2.662597; 29.4279;   0.638544;  0.1078;  77.009051;  0.5616; 150.597980;   0.2027; 140.016603;   0.0000; 290.614584;  0.2026;   0.962411;  0.0035;  29.398154;  0.2027;   5.167304;     nan;    4.362784; 58.8559;   0.226854;  0.0490;   4.344690;     nan;   2.202069;  0.5913;  30.05274;  3.5773; +77.85082;  0.6822;  13.60062;  1.1889;  39.16994;  0.0827;  43.90034;  1.1788;  40.79050;  1.1153;    46.096829;  0.0021;    13.128469;  0.0014; 104.8538;    0.18;    46.016615;  0.0011;    13.100522;  0.0011;  97.2765;    0.09;     0.34;  +1.96;  99.7546; 0.673; 8.02e-06;  9.15;        22.71;   True;   True;    2; HR001L,HR001V
2459439.320877605584; 2021-08-12 19:42:03.825122;    -1;  ...; 140.016514; 273.043956; 314.67405;  0.7750; +70.20664;  0.4926;  32.78006;  1.6928; +73.55021;  0.2932;  35.32255;  0.2539; 239.38179;  0.9866; +59.30065;  0.2994;  39.39861;  0.1275;    4.462685;  0.1928;   0.774746;  0.0116;  59.636953;  0.3526; 190.925121;   1.0222; 140.018109;   0.0000; 330.943230;  1.0222;   1.005236;  0.0013; 349.070520;  1.0222; 359.118252;  0.0388;    7.920135;  0.3868;   0.104547;  0.0082;   9.427467;  0.5892;   1.758082;  0.0618; 313.91272;  0.7706; +69.61796;  0.4703;  26.23354;  1.0056;  58.96588;  0.1562;  37.09961;  0.2421;  36.81335;  0.2304;    45.948182;  0.0002;    16.052604;  0.0010; 100.6360;    0.07;    45.891830;  0.0002;    16.012710;  0.0009;  88.8743;    0.05;     0.40;  -0.21;  92.3851; 0.702; 7.60e-05; 65.83;        90.89;   True;   True;    7; HR000G,HR000M,HR000N,HR000P,HR000V,HR001Z,SI0002
2459439.321038943715; 2021-08-12 19:42:17.764737;     7;  PER; 140.016669; 271.151287;  46.75156;  0.0723; +58.80962;  0.0318;  62.66175;  0.0351; +39.40741;  0.0409;  58.69863;  0.0600;  82.94273;  0.0824; +64.59709;  0.0734;  41.25274;  0.0519;   18.012416;  1.9544;   0.946890;  0.0046; 111.732523;  0.0671; 152.262593;   0.1300; 140.014503;   0.0000; 292.277097;  0.1300;   0.956646;  0.0004;  27.733362;  0.1300;   0.252897;  0.0319;   35.068186;  3.9086;   0.012893;  0.0016;  76.446673; 13.2210;  -0.154090;  0.0264;  46.01694;  0.0735; +59.28656;  0.0311;  22.80440;  0.0230;  20.93649;  0.0440;  59.85698;  0.0590;  58.26010;  0.0036;    45.278276;  0.0001;    14.103700;  0.0001; 114.8822;    0.02;    44.940728;  0.0000;    13.903904;  0.0001;  99.2080;    0.02;     0.75;  -1.48; 102.8418; 0.768; 1.72e-04; 89.59;        96.77;   True;   True;    6; HR000D,HR000K,HR000M,HR000P,HR001A,IT0001
2459439.321654889733; 2021-08-12 19:43:10.982473;    12;  KCG; 140.017260; 272.799196; 283.21011;  1.3895; +53.93511;  0.8710; 303.36311;  1.9911; +75.84014;  1.0860;  23.12727;  0.2037; 240.48183;  0.8685; +35.40822;  0.2542;  38.70408;  0.1357;    3.505996;  0.1395;   0.718577;  0.0120;  35.862870;  0.2613; 200.401860;   1.6334; 140.021782;   0.0000; 340.423642;  1.6334;   0.986667;  0.0043; 339.591757;  1.6334; 357.634046;  0.2237;    6.025326;  0.2802;   0.150137;  0.0094;   6.564744;  0.3882;   2.409580;  0.0597; 283.94071;  1.2964; +53.40739;  0.8270;  35.69770;  5.6242;  78.61448;  0.2586;  25.69214;  0.1838;  25.11424;  0.1096;    44.638171;  0.0008;    15.527352;  0.0017;  94.4801;    0.10;    44.622282;  0.0004;    15.511335;  0.0007;  83.5439;    0.04;     0.48;  +0.30;  90.5274; 0.361; 1.44e-04; 80.45;        75.41;   True;   True;    4; HR000D,HR000K,HR000M,HR000N
2459439.322261656635; 2021-08-12 19:44:03.407133;     7;  PER; 140.017843; 272.342272;  51.91504;  0.5004; +56.56262;  0.2059;  65.02863;  0.2680; +36.37934;  0.2668;  59.79491;  0.1514;  85.43479;  0.5698; +59.39180;  0.3462;  41.20811;  0.2140;   16.760210; 43.4776;   0.944959;  0.0185; 115.739022;  0.2151; 144.644941;   1.1241; 140.015389;   0.0000; 284.660330;  1.1241;   0.922492;  0.0047;  35.350891;  1.1241;   0.348872;     nan;   32.597928; 86.9560;   0.014364;  0.0047;  68.615121;     nan;  -0.199462;  0.1043;  51.27717;  0.5016; +57.08461;  0.1978;  22.03715;  0.1835;  17.93838;  0.2875;  60.93362;  0.1489;  59.78474;  0.3251;    45.265849;  0.0000;    14.852995;  0.0003; 109.6699;    0.04;    45.157707;  0.0000;    14.791072;  0.0003; 105.4172;    0.05;     0.24;  +0.70; 107.1622; 0.590; 7.03e-06; 33.70;        34.07;   True;   True;    2; HR000N,HR001A
2459439.322540187743; 2021-08-12 19:44:27.472221;     7;  PER; 140.018110; 272.295979;  48.37241;  0.0720; +57.82101;  0.0628;  63.25033;  0.0459; +38.18614;  0.0641;  59.38419;  0.0352;  82.91715;  0.1079; +62.51302;  0.0631;  41.38453;  0.0606;   23.127087;  5.7022;   0.958999;  0.0054; 113.597114;  0.0618; 150.329902;   0.1562; 140.015799;   0.0000; 290.345702;  0.1562;   0.948243;  0.0005;  29.666019;  0.1562;   0.184035;  0.0321;   45.305931; 11.4041;   0.008862;  0.0015; 111.219780; 49.4821;  -0.253288;  0.0291;  47.65185;  0.0722; +58.30669;  0.0613;  22.97166;  0.0411;  18.92467;  0.0608;  60.53578;  0.0346;  60.14840;  0.0101;    44.140995;  0.0001;    14.706349;  0.0002; 112.8879;    0.03;    43.833860;  0.0001;    14.526581;  0.0002; 100.0920;    0.02;     0.65;  -1.16; 103.3610; 0.745; 1.25e-04; 89.46;        41.52;   True;   True;    4; HR0002,HR000D,HR000K,HR000N
2459439.323063207790; 2021-08-12 19:45:12.661153;     7;  PER; 140.018612; 274.513342;  48.27587;  0.6615; +57.41186;  0.1593;  63.01425;  0.4102; +37.81806;  0.2147;  58.68986;  0.0000;  82.68960;  0.8781; +62.49057;  0.3741;  40.57403;  0.0765;    8.466175;  0.6239;   0.888224;  0.0066; 113.671213;  0.2294; 149.261580;   1.0845; 140.016364;   0.0000; 289.277943;  1.0845;   0.946314;  0.0045;  30.734328;  1.0845;   0.875374;  0.0839;   15.986036;  1.2466;   0.040010;  0.0034;  24.633805;  2.8798;   0.144205;  0.0334;  47.56066;  0.6648; +57.88598;  0.1558;  24.42765;  0.3047;  20.04525;  0.2574;  59.85882;  0.0000;  59.78007;  0.1147;    45.029629;  0.0001;    16.735014;  0.0004; 107.3424;    0.04;    44.897229;  0.0002;    16.650470;  0.0007; 101.3736;    0.05;     0.28;  +0.16; 104.8850; 0.412; 1.47e-05; 74.75;        44.29;   True;   True;    3; HR000G,HR000K,HR000P
2459439.324085075874; 2021-08-12 19:46:40.950556;     7;  PER; 140.019593; 273.088142;  47.22725;  0.7901; +57.99451;  0.5632;  62.59619;  0.3167; +38.55658;  0.6593;  60.20652;  1.1519;  81.01178;  1.2012; +62.77281;  0.3584;  42.20249;  1.2775;  -29.559660; 13.9947;   1.032407;  0.1113; 113.800555;  0.2547; 153.185314;   3.2115; 140.017312;   0.0000; 293.202626;  3.2115;   0.957929;  0.0095;  26.810579;  3.2115;        nan;     nan;  -60.077249; 27.9924;   0.006133;  0.0430;        nan;     nan;  -0.669715;  0.6304;  46.55632;  0.7697; +58.44171;  0.5324;  23.96768;  0.1849;  20.76422;  0.6516;  61.34522;  1.1321;  58.89753;  0.8286;    45.439554;  0.0025;    14.939987;  0.0017; 112.7340;    0.31;    45.254338;  0.0000;    14.823408;  0.0006; 104.0967;    0.12;     0.41;  +1.27; 106.4597; 0.726; 1.02e-05; 38.37;       120.64;   True;   True;    2; HR000N,HR001A
2459439.324324804358; 2021-08-12 19:47:01.663097;     7;  PER; 140.019824; 273.857733;  46.09980;  1.4264; +58.59015;  0.0881;  62.15158;  0.8670; +39.32228;  0.3279;  61.20572;  0.9595;  79.73701;  2.5029; +63.36798;  0.3509;  43.38881;  0.8845;   -6.743646; 16.2810;   1.143302;  0.0790; 113.533192;  0.4495; 155.955750;   3.3803; 140.017593;   0.0000; 295.973343;  3.3803;   0.966376;  0.0123;  24.040144;  3.3803;        nan;     nan;  -14.453668; 32.5638;   0.056281;  0.0171;        nan;     nan;  -1.275511;  0.4549;  45.45627;  1.4084; +58.99756;  0.0652;  24.59738;  0.6365;  22.27390;  0.4378;  62.32910;  0.9432;  61.13221;  0.6826;    45.999879;  0.0009;    15.623708;  0.0023; 109.8810;    0.17;    45.818229;  0.0008;    15.504780;  0.0026; 100.6834;    0.19;     0.40;  +0.32; 105.3904; 0.488; 1.71e-05; 78.34;        87.74;   True;   True;    3; HR000M,HR000V,HR001Z
2459439.324385221116; 2021-08-12 19:47:06.883104;    -1;  ...; 140.019882; 272.653225; 262.38528;  0.0704; +49.60196;  0.4134; 253.31182;  0.3920; +72.59872;  0.3998;  15.99604;  0.1232; 233.74618;  0.0907; +24.26318;  0.2483;  37.14620;  0.0108;    2.389892;  0.0052;   0.578058;  0.0008;  24.308446;  0.2464; 189.276364;   0.2503; 140.027604;   0.0001; 329.303969;  0.2504;   1.008395;  0.0002; 350.714500;  0.2504; 357.967564;  0.0608;    3.771389;  0.0101;   0.266770;  0.0009;   3.694605;  0.0121;   3.185496;  0.0062; 264.94057;  0.0650; +49.42313;  0.3816; 303.60548;  2.6671;  83.98356;  0.1961;  19.44919;  0.1015;  18.98989;  0.0992;    46.341754;  0.0002;    14.397580;  0.0000;  82.0861;    0.01;    46.339016;  0.0002;    14.403523;  0.0000;  76.8071;    0.02;     0.27;  +1.38;  79.8612; 0.421; 4.50e-05; 22.30;         9.96;   True;   True;    2; HR000W,HR001D
2459439.324677425437; 2021-08-12 19:47:32.129558;     7;  PER; 140.020162; 275.708149;  50.27447;  0.1037; +60.32766;  0.0740;  65.52115;  0.0885; +40.22134;  0.0595;  57.78311;  0.0416;  91.21940;  0.2792; +64.95899;  0.0480;  41.18460;  0.0396;   16.168928;  1.1085;   0.942351;  0.0034; 109.366917;  0.1068; 146.605872;   0.1783; 140.018289;   0.0000; 286.624161;  0.1783;   0.932118;  0.0008;  33.390139;  0.1783;   0.350930;  0.0314;   31.405739;  2.2167;   0.015159;  0.0013;  65.016337;  6.9393;  -0.069320;  0.0189;  49.50653;  0.1018; +60.78134;  0.0739;  22.54727;  0.0823;  23.24015;  0.0477;  58.95368;  0.0409;  58.11825;  0.0199;    46.098820;  0.0002;    17.346916;  0.0002; 108.2789;    0.02;    45.884059;  0.0000;    17.219286;  0.0002;  97.0656;    0.01;     0.50;  -0.54;  99.0498; 0.823; 6.42e-05; 79.29;        41.48;   True;   True;    4; HR000M,HR000X,HR001Z,SI0002
2459439.325036755297; 2021-08-12 19:48:03.175658;     7;  PER; 140.020507; 275.545693;  47.61150;  0.0610; +58.44169;  0.0712;  63.03746;  0.0539; +38.90649;  0.0658;  59.03250;  0.0126;  83.18890;  0.1648; +63.67165;  0.0710;  41.36702;  0.0349;   22.285792;  2.2306;   0.957269;  0.0031; 112.499789;  0.0922; 151.276257;   0.1070; 140.018379;   0.0000; 291.294637;  0.1070;   0.952295;  0.0004;  28.719679;  0.1070;   0.189088;  0.0194;   43.619290;  4.4611;   0.009368;  0.0009; 105.206545; 17.2036;  -0.224509;  0.0157;  46.89491;  0.0606; +58.87865;  0.0705;  24.68758;  0.0553;  21.72650;  0.0578;  60.19396;  0.0124;  59.77641;  0.0398;    45.416739;  0.0000;    17.048738;  0.0002; 110.7577;    0.02;    45.149009;  0.0005;    16.874881;  0.0000;  97.6046;    0.04;     0.63;  -1.38; 105.6848; 0.386; 1.10e-04; 89.92;        56.30;   True;   True;    9; HR000G,HR000K,HR000M,HR000N,HR000P,HR000V,HR001H,HR001Z,SI0002
2459439.325778009370; 2021-08-12 19:49:07.220010;     7;  PER; 140.021219; 272.267636;  47.23620;  0.0296; +58.44053;  0.0784;  62.80000;  0.0345; +38.97335;  0.0753;  58.62168;  0.0681;  83.02110;  0.0734; +64.05325;  0.0500;  41.00428;  0.0974;   12.729797;  1.0697;   0.925104;  0.0085; 112.199048;  0.0573; 151.289440;   0.1465; 140.019057;   0.0000; 291.308497;  0.1465;   0.953412;  0.0003;  28.706493;  0.1465;   0.441865;  0.0871;   24.506182;  2.1391;   0.021701;  0.0040;  45.418505;  5.3379;  -0.039929;  0.0467;  46.52425;  0.0298; +58.91372;  0.0762;  23.39899;  0.0421;  21.37881;  0.0672;  59.78298;  0.0669;  57.16478;  0.0663;    45.903012;  0.0001;    13.498806;  0.0001; 111.5621;    0.02;    45.698582;  0.0001;    13.372609;  0.0001; 101.7712;    0.02;     0.50;  +1.04; 107.5869; 0.406; 1.02e-05; 36.36;        15.23;   True;   True;    5; HR001L,HR001N,HR001R,HR001T,HR001V
2459439.325992940925; 2021-08-12 19:49:25.790096;     7;  PER; 140.021426; 274.681200;  47.88878;  0.0770; +57.78061;  0.0211;  62.92427;  0.0486; +38.23518;  0.0260;  59.54135;  0.0039;  82.06874;  0.1062; +62.60349;  0.0418;  41.50514;  0.0120;   31.278627;  0.9935;   0.969566;  0.0011; 113.715081;  0.0280; 151.284495;   0.1242; 140.019201;   0.0000; 291.303696;  0.1242;   0.951932;  0.0005;  28.711385;  0.1242;   0.113295;  0.0064;   61.605323;  1.9869;   0.005634;  0.0003; 174.933168;  8.1420;  -0.316417;  0.0055;  47.22498;  0.0772; +58.22599;  0.0208;  24.65991;  0.0374;  21.59085;  0.0302;  60.69076;  0.0039;  60.16491;  0.0132;    46.238329;  0.0002;    15.833888;  0.0005; 121.5382;    0.04;    45.643490;  0.0001;    15.445053;  0.0004;  92.7993;    0.03;     1.35;  -2.40;  99.5004; 0.767; 5.23e-04; 63.36;        53.17;   True;   True;    4; HR000M,HR000N,HR001H,HR001Z
2459439.326110481750; 2021-08-12 19:49:35.945623;     7;  PER; 140.021539; 272.659443;  47.06494;  0.0457; +58.54979;  0.0738;  62.74099;  0.0574; +39.10694;  0.0635;  57.53647;  0.1041;  83.95343;  0.0902; +64.82838;  0.0192;  40.10080;  0.1266;    6.205163;  0.5940;   0.846745;  0.0109; 111.301636;  0.0222; 149.984939;   0.1494; 140.019460;   0.0000; 290.004398;  0.1494;   0.950971;  0.0002;  30.011014;  0.1494;   1.382979;  0.1447;   11.459355;  1.1879;   0.063764;  0.0064;  15.457186;  2.3976;   0.416638;  0.0608;  46.32402;  0.0474; +59.03214;  0.0714;  23.65714;  0.0593;  21.93003;  0.0517;  58.71691;  0.1022;  59.32105;  0.0956;    46.191641;  0.0003;    13.754823;  0.0001; 112.1135;    0.03;    45.969832;  0.0001;    13.615624;  0.0001; 101.1919;    0.02;     0.58;  +1.52; 108.7412; 0.309; 8.15e-06; 40.04;        13.70;   True;   True;    4; HR001M,HR001R,HR001S,HR0021
2459439.326479629148; 2021-08-12 19:50:07.839958;    -1;  ...; 140.021892; 293.919775; 272.53474;  0.5007; -33.28469;  1.0152; 272.15054;  0.4463;  -9.86592;  1.0072;   8.21314;  0.2290; 239.22750;  0.2146;  -2.24641;  0.2333;  35.89004;  0.1942;    1.916377;  0.0551;   0.491896;  0.0156;   2.276246;  0.2360;  28.248751;   0.3865; 319.936327;   0.0104; 348.185078;  0.3768;   0.973718;  0.0012; 331.836459;  0.3768; 351.421721;  0.4941;    2.859035;  0.1109;   0.371521;  0.0169;   2.652907;  0.1133;   3.771509;  0.0763; 279.67640;  0.3546; -19.78781;  0.8904; 196.96003;  0.1758;  37.47144;  0.9322;  13.72226;  0.1347;  12.65979;  0.0076;    30.926852;  0.0003;    34.907950;  0.0002;  78.3750;    0.06;    30.991174;  0.0004;    34.930422;  0.0003;  72.5962;    0.08;     0.77;  +1.36;  75.6364; 0.474; 2.79e-04; 21.00;        65.80;   True;   True;    2; IL0002,IL0004
2459439.326646518894; 2021-08-12 19:50:22.259232;     7;  PER; 140.022054; 269.900986;  46.00024;  0.1518; +56.90748;  0.4018;  61.32854;  0.1962; +37.76668;  0.3797;  62.09230;  0.7693;  76.45919;  0.9138; +61.18392;  0.8176;  43.40331;  0.5223;   -6.679780;  1.0161;   1.145150;  0.0511; 116.223903;  0.9443; 156.809039;   0.6478; 140.019456;   0.0001; 296.828495;  0.6478;   0.969567;  0.0017;  23.186819;  0.6479;        nan;     nan;  -14.329128;  2.0306;   0.057090;  0.0378;        nan;     nan;  -1.337799;  0.2976;  45.33364;  0.1574; +57.37123;  0.4077;  23.29037;  0.2298;  16.86907;  0.3556;  63.20555;  0.7579;  60.56349;  0.4461;    42.756611;  0.0021;    10.810314;  0.0027; 113.4587;    0.10;    42.120183;  0.0051;    10.442828;  0.0055;  90.3250;    0.17;     1.37;  -3.63; 105.0856; 0.362; 1.97e-03; 34.43;        51.67;   True;   True;    2; HR000D,HR0010
2459439.326720646117; 2021-08-12 19:50:28.663824;     7;  PER; 140.022124; 276.292346;  49.49123;  0.7943; +58.72705;  0.1915;  64.34577;  0.5795; +38.84367;  0.0605;  57.43283;  1.0446;  87.67491;  2.3869; +63.94792;  0.3756;  40.09617;  0.8256;    6.189139; 35.1137;   0.849118;  0.0695; 111.158041;  0.9262; 146.021934;   2.8669; 140.020159;   0.0001; 286.042093;  2.8668;   0.933830;  0.0096;  33.974010;  2.8669;   1.547634;     nan;   11.444449; 70.2283;   0.064012;  0.0380;  15.397351;     nan;   0.425053;  0.4197;  48.77976;  0.7610; +59.18877;  0.2120;  24.30941;  0.4884;  23.43111;  0.0635;  58.61509;  1.0259;  57.46274;  0.8483;    47.373764;  0.0018;    17.193712;  0.0043; 109.7626;    0.17;    47.108222;  0.0016;    17.017998;  0.0029;  95.6007;    0.13;     0.63;  -0.82; 100.6229; 0.645; 7.35e-05; 16.86;        37.95;   True;   True;    2; HR001Z,SI0002
